target,satellite,label,index,filename,view,period,t0,star_radius,k,aos,i,e,w,ldcs_1,ldcs_2
HD110879,BTr,NOT_PC,863,863_global_HD110879_BTr.npy,Global,3.898064126931799,1487.3801481482897,1.67,0.1219693426427502,23.21748963695861,1.5459264176023166,0.0,0.0,,
HD110879,BTr,NOT_PC,863,863_local_HD110879_BTr.npy,Local,3.898064126931799,1487.3801481482897,1.67,0.1219693426427502,23.21748963695861,1.5459264176023166,0.0,0.0,,
HD110879,BTr,NOT_PC,867,867_fold_HD110879_BTr.npy,PhaseFold,4.314014940267131,3421.0205443611844,1.67,0.0779147109095714,22.70785592419585,1.5627577887271151,0.0,0.0,,
HD110879,BTr,NOT_PC,867,867_global_HD110879_BTr.npy,Global,4.314014940267131,3421.0205443611844,1.67,0.0779147109095714,22.70785592419585,1.5627577887271151,0.0,0.0,,
HD110879,BTr,NOT_PC,867,867_local_HD110879_BTr.npy,Local,4.314014940267131,3421.0205443611844,1.67,0.0779147109095714,22.70785592419585,1.5627577887271151,0.0,0.0,,
HD110879,UBr,NOT_PC,880,880_fold_HD110879_UBr.npy,PhaseFold,1.7262005661251094,1528.918561787143,1.67,0.0613500541431862,12.199855885816053,1.568241939105787,0.0,0.0,,
HD110879,UBr,NOT_PC,880,880_global_HD110879_UBr.npy,Global,1.7262005661251094,1528.918561787143,1.67,0.0613500541431862,12.199855885816053,1.568241939105787,0.0,0.0,,
HD110879,UBr,NOT_PC,880,880_local_HD110879_UBr.npy,Local,1.7262005661251094,1528.918561787143,1.67,0.0613500541431862,12.199855885816053,1.568241939105787,0.0,0.0,,
HD110879,UBr,NOT_PC,887,887_fold_HD110879_UBr.npy,PhaseFold,3.961006868385161,1569.578133786827,1.67,0.0653707535881616,14.66448518930283,1.5366684084954851,0.0,0.0,,
HD110879,UBr,NOT_PC,887,887_global_HD110879_UBr.npy,Global,3.961006868385161,1569.578133786827,1.67,0.0653707535881616,14.66448518930283,1.5366684084954851,0.0,0.0,,
HD110879,UBr,NOT_PC,887,887_local_HD110879_UBr.npy,Local,3.961006868385161,1569.578133786827,1.67,0.0653707535881616,14.66448518930283,1.5366684084954851,0.0,0.0,,
HD110879,UBr,NOT_PC,888,888_fold_HD110879_UBr.npy,PhaseFold,3.3280253314831234,1505.4210067869012,1.67,0.0901669733445839,14.12252022511981,1.5478892464752032,0.0,0.0,,
HD110879,UBr,NOT_PC,888,888_global_HD110879_UBr.npy,Global,3.3280253314831234,1505.4210067869012,1.67,0.0901669733445839,14.12252022511981,1.5478892464752032,0.0,0.0,,
HD110879,UBr,NOT_PC,888,888_local_HD110879_UBr.npy,Local,3.3280253314831234,1505.4210067869012,1.67,0.0901669733445839,14.12252022511981,1.5478892464752032,0.0,0.0,,
HD110879,UBr,NOT_PC,889,889_fold_HD110879_UBr.npy,PhaseFold,4.248659847968678,1500.1211337868904,1.67,0.1137293258529191,25.4615827619784,1.5502959086152996,0.0,0.0,,
HD110879,UBr,NOT_PC,889,889_global_HD110879_UBr.npy,Global,4.248659847968678,1500.1211337868904,1.67,0.1137293258529191,25.4615827619784,1.5502959086152996,0.0,0.0,,
HD110879,UBr,NOT_PC,889,889_local_HD110879_UBr.npy,Local,4.248659847968678,1500.1211337868904,1.67,0.1137293258529191,25.4615827619784,1.5502959086152996,0.0,0.0,,
HD110879,UBr,NOT_PC,890,890_fold_HD110879_UBr.npy,PhaseFold,3.833095875078573,1457.2351457870411,1.67,0.0914943524465797,14.635114681858292,1.540072169499295,0.0,0.0,,
HD110879,UBr,NOT_PC,890,890_global_HD110879_UBr.npy,Global,3.833095875078573,1457.2351457870411,1.67,0.0914943524465797,14.635114681858292,1.540072169499295,0.0,0.0,,
HD110879,UBr,NOT_PC,890,890_local_HD110879_UBr.npy,Local,3.833095875078573,1457.2351457870411,1.67,0.0914943524465797,14.635114681858292,1.540072169499295,0.0,0.0,,
HD110879,UBr,NOT_PC,892,892_fold_HD110879_UBr.npy,PhaseFold,1.7464111936295126,1455.0045277870108,1.67,0.0867250304590943,11.495743675315648,1.56418693464327,0.0,0.0,,
HD110879,UBr,NOT_PC,892,892_global_HD110879_UBr.npy,Global,1.7464111936295126,1455.0045277870108,1.67,0.0867250304590943,11.495743675315648,1.56418693464327,0.0,0.0,,
HD110879,UBr,NOT_PC,892,892_local_HD110879_UBr.npy,Local,1.7464111936295126,1455.0045277870108,1.67,0.0867250304590943,11.495743675315648,1.56418693464327,0.0,0.0,,
HD110879,UBr,NOT_PC,897,897_fold_HD110879_UBr.npy,PhaseFold,4.333808672378357,1483.110648786913,1.67,0.109382808898721,15.216947561713807,1.5482263281527464,0.0,0.0,,
HD110879,UBr,NOT_PC,897,897_global_HD110879_UBr.npy,Global,4.333808672378357,1483.110648786913,1.67,0.109382808898721,15.216947561713807,1.5482263281527464,0.0,0.0,,
HD110879,UBr,NOT_PC,897,897_local_HD110879_UBr.npy,Local,4.333808672378357,1483.110648786913,1.67,0.109382808898721,15.216947561713807,1.5482263281527464,0.0,0.0,,
HD110879,UBr,NOT_PC,901,901_fold_HD110879_UBr.npy,PhaseFold,3.069178378921947,1483.1050047872436,1.67,0.0876717466019705,17.778864346799196,1.5673294682680494,0.0,0.0,,
HD110879,UBr,NOT_PC,901,901_global_HD110879_UBr.npy,Global,3.069178378921947,1483.1050047872436,1.67,0.0876717466019705,17.778864346799196,1.5673294682680494,0.0,0.0,,
HD110879,UBr,NOT_PC,901,901_local_HD110879_UBr.npy,Local,3.069178378921947,1483.1050047872436,1.67,0.0876717466019705,17.778864346799196,1.5673294682680494,0.0,0.0,,
HD110879,UBr,NOT_PC,907,907_fold_HD110879_UBr.npy,PhaseFold,4.854494618754636,1503.398299786992,1.67,0.0794662260945213,12.796008159638092,1.544554383336975,0.0,0.0,,
HD110879,UBr,NOT_PC,907,907_global_HD110879_UBr.npy,Global,4.854494618754636,1503.398299786992,1.67,0.0794662260945213,12.796008159638092,1.544554383336975,0.0,0.0,,
HD110879,UBr,NOT_PC,907,907_local_HD110879_UBr.npy,Local,4.854494618754636,1503.398299786992,1.67,0.0794662260945213,12.796008159638092,1.544554383336975,0.0,0.0,,
HD110879,UBr,NOT_PC,918,918_fold_HD110879_UBr.npy,PhaseFold,4.575032140799241,1470.0675547870655,1.67,0.1096254005648533,13.095310889049632,1.5485914949971984,0.0,0.0,,
HD110879,UBr,NOT_PC,918,918_global_HD110879_UBr.npy,Global,4.575032140799241,1470.0675547870655,1.67,0.1096254005648533,13.095310889049632,1.5485914949971984,0.0,0.0,,
HD110879,UBr,NOT_PC,918,918_local_HD110879_UBr.npy,Local,4.575032140799241,1470.0675547870655,1.67,0.1096254005648533,13.095310889049632,1.5485914949971984,0.0,0.0,,
HD110879,UBr,NOT_PC,920,920_fold_HD110879_UBr.npy,PhaseFold,2.986707836382943,1525.2239617870969,1.67,0.0856411081373165,18.25375055817847,1.551198041049197,0.0,0.0,,
HD110879,UBr,NOT_PC,920,920_global_HD110879_UBr.npy,Global,2.986707836382943,1525.2239617870969,1.67,0.0856411081373165,18.25375055817847,1.551198041049197,0.0,0.0,,
HD110879,UBr,NOT_PC,920,920_local_HD110879_UBr.npy,Local,2.986707836382943,1525.2239617870969,1.67,0.0856411081373165,18.25375055817847,1.551198041049197,0.0,0.0,,
HD110879,UBr,NOT_PC,922,922_fold_HD110879_UBr.npy,PhaseFold,3.2121667059336687,1559.120918786883,1.67,0.1205386598523681,10.75385860054534,1.54841790782931,0.0,0.0,,
HD110879,UBr,NOT_PC,922,922_global_HD110879_UBr.npy,Global,3.2121667059336687,1559.120918786883,1.67,0.1205386598523681,10.75385860054534,1.54841790782931,0.0,0.0,,
HD110879,UBr,NOT_PC,922,922_local_HD110879_UBr.npy,Local,3.2121667059336687,1559.120918786883,1.67,0.1205386598523681,10.75385860054534,1.54841790782931,0.0,0.0,,
HD110879,UBr,NOT_PC,926,926_fold_HD110879_UBr.npy,PhaseFold,3.370392409142384,1478.716742786843,1.67,0.0832634763598044,26.176331289524985,1.5706801836814337,0.0,0.0,,
HD110879,UBr,NOT_PC,926,926_global_HD110879_UBr.npy,Global,3.370392409142384,1478.716742786843,1.67,0.0832634763598044,26.176331289524985,1.5706801836814337,0.0,0.0,,
HD110879,UBr,NOT_PC,926,926_local_HD110879_UBr.npy,Local,3.370392409142384,1478.716742786843,1.67,0.0832634763598044,26.176331289524985,1.5706801836814337,0.0,0.0,,
HD110879,UBr,NOT_PC,929,929_fold_HD110879_UBr.npy,PhaseFold,3.5035608813493364,1528.9921467870322,1.67,0.1057011201156744,24.91216641964236,1.5479382761436646,0.0,0.0,,
HD110879,UBr,NOT_PC,929,929_global_HD110879_UBr.npy,Global,3.5035608813493364,1528.9921467870322,1.67,0.1057011201156744,24.91216641964236,1.5479382761436646,0.0,0.0,,
HD110879,UBr,NOT_PC,929,929_local_HD110879_UBr.npy,Local,3.5035608813493364,1528.9921467870322,1.67,0.1057011201156744,24.91216641964236,1.5479382761436646,0.0,0.0,,
HD110879,UBr,NOT_PC,937,937_fold_HD110879_UBr.npy,PhaseFold,2.757946912829675,1552.7029947869328,1.67,0.0997178564503033,13.38110506124022,1.557328457851523,0.0,0.0,,
HD110879,UBr,NOT_PC,937,937_global_HD110879_UBr.npy,Global,2.757946912829675,1552.7029947869328,1.67,0.0997178564503033,13.38110506124022,1.557328457851523,0.0,0.0,,
HD110879,UBr,NOT_PC,937,937_local_HD110879_UBr.npy,Local,2.757946912829675,1552.7029947869328,1.67,0.0997178564503033,13.38110506124022,1.557328457851523,0.0,0.0,,
HD110879,UBr,NOT_PC,942,942_fold_HD110879_UBr.npy,PhaseFold,2.27912938315142,1553.5446157872525,1.67,0.0834243521693468,15.712470951198744,1.5690252496221238,0.0,0.0,,
HD110879,UBr,NOT_PC,942,942_global_HD110879_UBr.npy,Global,2.27912938315142,1553.5446157872525,1.67,0.0834243521693468,15.712470951198744,1.5690252496221238,0.0,0.0,,
HD110879,UBr,NOT_PC,942,942_local_HD110879_UBr.npy,Local,2.27912938315142,1553.5446157872525,1.67,0.0834243521693468,15.712470951198744,1.5690252496221238,0.0,0.0,,
HD110879,UBr,NOT_PC,944,944_fold_HD110879_UBr.npy,PhaseFold,3.217986254612704,1584.5747197869082,1.67,0.091503519008343,19.69100953502448,1.5398363718111818,0.0,0.0,,
HD110879,UBr,NOT_PC,944,944_global_HD110879_UBr.npy,Global,3.217986254612704,1584.5747197869082,1.67,0.091503519008343,19.69100953502448,1.5398363718111818,0.0,0.0,,
HD110879,UBr,NOT_PC,944,944_local_HD110879_UBr.npy,Local,3.217986254612704,1584.5747197869082,1.67,0.091503519008343,19.69100953502448,1.5398363718111818,0.0,0.0,,
HD110879,UBr,NOT_PC,948,948_fold_HD110879_UBr.npy,PhaseFold,3.5627896189450814,1463.654826787099,1.67,0.0789402376315625,22.47866322141672,1.560186023471795,0.0,0.0,,
HD110879,UBr,NOT_PC,948,948_global_HD110879_UBr.npy,Global,3.5627896189450814,1463.654826787099,1.67,0.0789402376315625,22.47866322141672,1.560186023471795,0.0,0.0,,
HD110879,UBr,NOT_PC,948,948_local_HD110879_UBr.npy,Local,3.5627896189450814,1463.654826787099,1.67,0.0789402376315625,22.47866322141672,1.560186023471795,0.0,0.0,,
HD110879,UBr,NOT_PC,960,960_fold_HD110879_UBr.npy,PhaseFold,4.91379220045334,1464.421011787172,1.67,0.0717599778444722,11.798785884493084,1.5627167397462625,0.0,0.0,,
HD110879,UBr,NOT_PC,960,960_global_HD110879_UBr.npy,Global,4.91379220045334,1464.421011787172,1.67,0.0717599778444722,11.798785884493084,1.5627167397462625,0.0,0.0,,
HD110879,UBr,NOT_PC,960,960_local_HD110879_UBr.npy,Local,4.91379220045334,1464.421011787172,1.67,0.0717599778444722,11.798785884493084,1.5627167397462625,0.0,0.0,,
HD110879,UBr,NOT_PC,961,961_fold_HD110879_UBr.npy,PhaseFold,3.783432671032658,1546.1411177872528,1.67,0.1242198154362218,18.440156995486788,1.5465865336197286,0.0,0.0,,
HD110879,UBr,NOT_PC,961,961_global_HD110879_UBr.npy,Global,3.783432671032658,1546.1411177872528,1.67,0.1242198154362218,18.440156995486788,1.5465865336197286,0.0,0.0,,
HD110879,UBr,NOT_PC,961,961_local_HD110879_UBr.npy,Local,3.783432671032658,1546.1411177872528,1.67,0.1242198154362218,18.440156995486788,1.5465865336197286,0.0,0.0,,
HD110879,UBr,NOT_PC,965,965_fold_HD110879_UBr.npy,PhaseFold,3.893322397831259,1513.8550997872685,1.67,0.0586287040168217,18.61089158885406,1.5675312943895203,0.0,0.0,,
HD110879,UBr,NOT_PC,965,965_global_HD110879_UBr.npy,Global,3.893322397831259,1513.8550997872685,1.67,0.0586287040168217,18.61089158885406,1.5675312943895203,0.0,0.0,,
HD110879,UBr,NOT_PC,965,965_local_HD110879_UBr.npy,Local,3.893322397831259,1513.8550997872685,1.67,0.0586287040168217,18.61089158885406,1.5675312943895203,0.0,0.0,,
HD110879,UBr,NOT_PC,972,972_fold_HD110879_UBr.npy,PhaseFold,4.063404777570693,1463.093184787113,1.67,0.1215224246160741,28.158810976099616,1.570287500658993,0.0,0.0,,
HD110879,UBr,NOT_PC,972,972_global_HD110879_UBr.npy,Global,4.063404777570693,1463.093184787113,1.67,0.1215224246160741,28.158810976099616,1.570287500658993,0.0,0.0,,
HD110879,UBr,NOT_PC,972,972_local_HD110879_UBr.npy,Local,4.063404777570693,1463.093184787113,1.67,0.1215224246160741,28.158810976099616,1.570287500658993,0.0,0.0,,
HD110879,UBr,NOT_PC,973,973_fold_HD110879_UBr.npy,PhaseFold,2.5877197821048497,1531.0787507871014,1.67,0.1075514483190005,17.816932774685494,1.5486331246134668,0.0,0.0,,
HD110879,UBr,NOT_PC,973,973_global_HD110879_UBr.npy,Global,2.5877197821048497,1531.0787507871014,1.67,0.1075514483190005,17.816932774685494,1.5486331246134668,0.0,0.0,,
HD110879,UBr,NOT_PC,973,973_local_HD110879_UBr.npy,Local,2.5877197821048497,1531.0787507871014,1.67,0.1075514483190005,17.816932774685494,1.5486331246134668,0.0,0.0,,
HD110879,UBr,NOT_PC,974,974_fold_HD110879_UBr.npy,PhaseFold,2.6434794397223347,1483.8044107870978,1.67,0.1166533217649633,19.34635586595011,1.5649841421513604,0.0,0.0,,
HD110879,UBr,NOT_PC,974,974_global_HD110879_UBr.npy,Global,2.6434794397223347,1483.8044107870978,1.67,0.1166533217649633,19.34635586595011,1.5649841421513604,0.0,0.0,,
HD110879,UBr,NOT_PC,974,974_local_HD110879_UBr.npy,Local,2.6434794397223347,1483.8044107870978,1.67,0.1166533217649633,19.34635586595011,1.5649841421513604,0.0,0.0,,
HD110879,UBr,NOT_PC,977,977_fold_HD110879_UBr.npy,PhaseFold,4.751209852844342,1479.9023307871853,1.67,0.1191168157872491,27.44839478988014,1.5436707078534189,0.0,0.0,,
HD110879,UBr,NOT_PC,977,977_global_HD110879_UBr.npy,Global,4.751209852844342,1479.9023307871853,1.67,0.1191168157872491,27.44839478988014,1.5436707078534189,0.0,0.0,,
HD110879,UBr,NOT_PC,977,977_local_HD110879_UBr.npy,Local,4.751209852844342,1479.9023307871853,1.67,0.1191168157872491,27.44839478988014,1.5436707078534189,0.0,0.0,,
HD110879,UBr,NOT_PC,978,978_fold_HD110879_UBr.npy,PhaseFold,4.24042285487609,1588.3393217872676,1.67,0.0750831330631627,10.579888745477914,1.570285512163076,0.0,0.0,,
HD110879,UBr,NOT_PC,978,978_global_HD110879_UBr.npy,Global,4.24042285487609,1588.3393217872676,1.67,0.0750831330631627,10.579888745477914,1.570285512163076,0.0,0.0,,
HD110879,UBr,NOT_PC,978,978_local_HD110879_UBr.npy,Local,4.24042285487609,1588.3393217872676,1.67,0.0750831330631627,10.579888745477914,1.570285512163076,0.0,0.0,,
HD110879,UBr,NOT_PC,979,979_fold_HD110879_UBr.npy,PhaseFold,4.594592707028294,1529.690111786857,1.67,0.0603940080777905,10.75798847330753,1.5435290065299967,0.0,0.0,,
HD110879,UBr,NOT_PC,979,979_global_HD110879_UBr.npy,Global,4.594592707028294,1529.690111786857,1.67,0.0603940080777905,10.75798847330753,1.5435290065299967,0.0,0.0,,
HD110879,UBr,NOT_PC,979,979_local_HD110879_UBr.npy,Local,4.594592707028294,1529.690111786857,1.67,0.0603940080777905,10.75798847330753,1.5435290065299967,0.0,0.0,,
HD110879,UBr,NOT_PC,982,982_fold_HD110879_UBr.npy,PhaseFold,4.653472293658988,1579.9005357872545,1.67,0.0970915057393208,19.09807075277555,1.564876051137436,0.0,0.0,,
HD110879,UBr,NOT_PC,982,982_global_HD110879_UBr.npy,Global,4.653472293658988,1579.9005357872545,1.67,0.0970915057393208,19.09807075277555,1.564876051137436,0.0,0.0,,
HD110879,UBr,NOT_PC,982,982_local_HD110879_UBr.npy,Local,4.653472293658988,1579.9005357872545,1.67,0.0970915057393208,19.09807075277555,1.564876051137436,0.0,0.0,,
HD110879,UBr,NOT_PC,983,983_fold_HD110879_UBr.npy,PhaseFold,4.009578293085123,1516.371241787247,1.67,0.1164469749922095,10.56077044383821,1.5510130350502611,0.0,0.0,,
HD110879,UBr,NOT_PC,983,983_global_HD110879_UBr.npy,Global,4.009578293085123,1516.371241787247,1.67,0.1164469749922095,10.56077044383821,1.5510130350502611,0.0,0.0,,
HD110879,UBr,NOT_PC,983,983_local_HD110879_UBr.npy,Local,4.009578293085123,1516.371241787247,1.67,0.1164469749922095,10.56077044383821,1.5510130350502611,0.0,0.0,,
HD111123,BAb,NOT_PC,991,991_fold_HD111123_BAb.npy,PhaseFold,2.911421327807337,1465.65208678719,1.82,0.0917948074166457,11.155311952205471,1.564610647518342,0.0,0.0,,
HD111123,BAb,NOT_PC,991,991_global_HD111123_BAb.npy,Global,2.911421327807337,1465.65208678719,1.82,0.0917948074166457,11.155311952205471,1.564610647518342,0.0,0.0,,
HD111123,BAb,NOT_PC,991,991_local_HD111123_BAb.npy,Local,2.911421327807337,1465.65208678719,1.82,0.0917948074166457,11.155311952205471,1.564610647518342,0.0,0.0,,
HD111123,BAb,NOT_PC,994,994_fold_HD111123_BAb.npy,PhaseFold,4.756904518951581,1488.8731241573178,1.82,0.0672081431995539,17.078728070879627,1.5647707307873862,0.0,0.0,,
HD111123,BAb,NOT_PC,994,994_global_HD111123_BAb.npy,Global,4.756904518951581,1488.8731241573178,1.82,0.0672081431995539,17.078728070879627,1.5647707307873862,0.0,0.0,,
HD111123,BAb,NOT_PC,994,994_local_HD111123_BAb.npy,Local,4.756904518951581,1488.8731241573178,1.82,0.0672081431995539,17.078728070879627,1.5647707307873862,0.0,0.0,,
HD111123,BAb,NOT_PC,995,995_fold_HD111123_BAb.npy,PhaseFold,3.356172410905932,1497.3079251574882,1.82,0.1165376531521436,10.64648031621537,1.5547111374166438,0.0,0.0,,
HD111123,BAb,NOT_PC,995,995_global_HD111123_BAb.npy,Global,3.356172410905932,1497.3079251574882,1.82,0.1165376531521436,10.64648031621537,1.5547111374166438,0.0,0.0,,
HD111123,BAb,NOT_PC,995,995_local_HD111123_BAb.npy,Local,3.356172410905932,1497.3079251574882,1.82,0.1165376531521436,10.64648031621537,1.5547111374166438,0.0,0.0,,
HD111123,BAb,NOT_PC,996,996_fold_HD111123_BAb.npy,PhaseFold,1.5256679258164327,1450.2474807871354,1.82,0.0994717444170763,10.595415828035897,1.5401215498206533,0.0,0.0,,
HD111123,BAb,NOT_PC,996,996_global_HD111123_BAb.npy,Global,1.5256679258164327,1450.2474807871354,1.82,0.0994717444170763,10.595415828035897,1.5401215498206533,0.0,0.0,,
HD111123,BAb,NOT_PC,996,996_local_HD111123_BAb.npy,Local,1.5256679258164327,1450.2474807871354,1.82,0.0994717444170763,10.595415828035897,1.5401215498206533,0.0,0.0,,
HD111123,BAb,NOT_PC,997,997_fold_HD111123_BAb.npy,PhaseFold,4.468072690559104,1488.7322781572648,1.82,0.1161073626920503,17.0230332818422,1.560543625344872,0.0,0.0,,
HD111123,BAb,NOT_PC,997,997_global_HD111123_BAb.npy,Global,4.468072690559104,1488.7322781572648,1.82,0.1161073626920503,17.0230332818422,1.560543625344872,0.0,0.0,,
HD111123,BAb,NOT_PC,997,997_local_HD111123_BAb.npy,Local,4.468072690559104,1488.7322781572648,1.82,0.1161073626920503,17.0230332818422,1.560543625344872,0.0,0.0,,
HD111123,BAb,NOT_PC,998,998_fold_HD111123_BAb.npy,PhaseFold,4.621576060850066,1450.0343367869814,1.82,0.0754371427925825,13.668174073547966,1.5548698268576786,0.0,0.0,,
HD111123,BAb,NOT_PC,998,998_global_HD111123_BAb.npy,Global,4.621576060850066,1450.0343367869814,1.82,0.0754371427925825,13.668174073547966,1.5548698268576786,0.0,0.0,,
HD111123,BAb,NOT_PC,998,998_local_HD111123_BAb.npy,Local,4.621576060850066,1450.0343367869814,1.82,0.0754371427925825,13.668174073547966,1.5548698268576786,0.0,0.0,,
HD111123,BAb,NOT_PC,1003,1003_fold_HD111123_BAb.npy,PhaseFold,3.743756542427528,1478.6914111573778,1.82,0.0540833127352635,17.520900319144673,1.547578162751294,0.0,0.0,,
HD111123,BAb,NOT_PC,1003,1003_global_HD111123_BAb.npy,Global,3.743756542427528,1478.6914111573778,1.82,0.0540833127352635,17.520900319144673,1.547578162751294,0.0,0.0,,
HD111123,BAb,NOT_PC,1003,1003_local_HD111123_BAb.npy,Local,3.743756542427528,1478.6914111573778,1.82,0.0540833127352635,17.520900319144673,1.547578162751294,0.0,0.0,,
HD111123,BAb,NOT_PC,1005,1005_fold_HD111123_BAb.npy,PhaseFold,2.762447949254902,1533.6989068937412,1.82,0.0955467607404809,18.01022353637652,1.5594913952607683,0.0,0.0,,
HD111123,BAb,NOT_PC,1005,1005_global_HD111123_BAb.npy,Global,2.762447949254902,1533.6989068937412,1.82,0.0955467607404809,18.01022353637652,1.5594913952607683,0.0,0.0,,
HD111123,BAb,NOT_PC,1005,1005_local_HD111123_BAb.npy,Local,2.762447949254902,1533.6989068937412,1.82,0.0955467607404809,18.01022353637652,1.5594913952607683,0.0,0.0,,
HD111123,BAb,NOT_PC,1010,1010_fold_HD111123_BAb.npy,PhaseFold,4.703768574658416,1525.818175893642,1.82,0.0988643359148587,27.02643787474723,1.5414134872761496,0.0,0.0,,
HD111123,BAb,NOT_PC,1010,1010_global_HD111123_BAb.npy,Global,4.703768574658416,1525.818175893642,1.82,0.0988643359148587,27.02643787474723,1.5414134872761496,0.0,0.0,,
HD111123,BAb,NOT_PC,1010,1010_local_HD111123_BAb.npy,Local,4.703768574658416,1525.818175893642,1.82,0.0988643359148587,27.02643787474723,1.5414134872761496,0.0,0.0,,
HD111123,BAb,NOT_PC,1014,1014_fold_HD111123_BAb.npy,PhaseFold,2.542602338264171,1452.199566786907,1.82,0.0948576299444511,12.34382007391645,1.56422467753857,0.0,0.0,,
HD111123,BAb,NOT_PC,1014,1014_global_HD111123_BAb.npy,Global,2.542602338264171,1452.199566786907,1.82,0.0948576299444511,12.34382007391645,1.56422467753857,0.0,0.0,,
HD111123,BAb,NOT_PC,1014,1014_local_HD111123_BAb.npy,Local,2.542602338264171,1452.199566786907,1.82,0.0948576299444511,12.34382007391645,1.56422467753857,0.0,0.0,,
HD111123,BAb,NOT_PC,1015,1015_fold_HD111123_BAb.npy,PhaseFold,3.882665723146723,1527.0088868936448,1.82,0.0548635500066659,20.548490214954285,1.5358897847133126,0.0,0.0,,
HD111123,BAb,NOT_PC,1015,1015_global_HD111123_BAb.npy,Global,3.882665723146723,1527.0088868936448,1.82,0.0548635500066659,20.548490214954285,1.5358897847133126,0.0,0.0,,
HD111123,BAb,NOT_PC,1015,1015_local_HD111123_BAb.npy,Local,3.882665723146723,1527.0088868936448,1.82,0.0548635500066659,20.548490214954285,1.5358897847133126,0.0,0.0,,
HD111123,BAb,NOT_PC,1021,1021_fold_HD111123_BAb.npy,PhaseFold,3.8387522322022942,1455.1189117872004,1.82,0.0989652708107913,23.31054712453568,1.5575586757927844,0.0,0.0,,
HD111123,BAb,NOT_PC,1021,1021_global_HD111123_BAb.npy,Global,3.8387522322022942,1455.1189117872004,1.82,0.0989652708107913,23.31054712453568,1.5575586757927844,0.0,0.0,,
HD111123,BAb,NOT_PC,1021,1021_local_HD111123_BAb.npy,Local,3.8387522322022942,1455.1189117872004,1.82,0.0989652708107913,23.31054712453568,1.5575586757927844,0.0,0.0,,
HD111123,BAb,NOT_PC,1022,1022_fold_HD111123_BAb.npy,PhaseFold,4.158623637586633,1501.6261101572372,1.82,0.0816864840436295,13.03341744353884,1.5367926128817322,0.0,0.0,,
HD111123,BAb,NOT_PC,1022,1022_global_HD111123_BAb.npy,Global,4.158623637586633,1501.6261101572372,1.82,0.0816864840436295,13.03341744353884,1.5367926128817322,0.0,0.0,,
HD111123,BAb,NOT_PC,1022,1022_local_HD111123_BAb.npy,Local,4.158623637586633,1501.6261101572372,1.82,0.0816864840436295,13.03341744353884,1.5367926128817322,0.0,0.0,,
HD111123,BAb,NOT_PC,1029,1029_fold_HD111123_BAb.npy,PhaseFold,4.104795833245552,1456.095063787218,1.82,0.070534074685331,20.94386168976101,1.5534435347388096,0.0,0.0,,
HD111123,BAb,NOT_PC,1029,1029_global_HD111123_BAb.npy,Global,4.104795833245552,1456.095063787218,1.82,0.070534074685331,20.94386168976101,1.5534435347388096,0.0,0.0,,
HD111123,BAb,NOT_PC,1029,1029_local_HD111123_BAb.npy,Local,4.104795833245552,1456.095063787218,1.82,0.070534074685331,20.94386168976101,1.5534435347388096,0.0,0.0,,
HD111123,BAb,NOT_PC,1032,1032_fold_HD111123_BAb.npy,PhaseFold,1.5313377466653906,1499.5374421572842,1.82,0.0759233859116507,10.067246825340757,1.5483191195278334,0.0,0.0,,
HD111123,BAb,NOT_PC,1032,1032_global_HD111123_BAb.npy,Global,1.5313377466653906,1499.5374421572842,1.82,0.0759233859116507,10.067246825340757,1.5483191195278334,0.0,0.0,,
HD111123,BAb,NOT_PC,1032,1032_local_HD111123_BAb.npy,Local,1.5313377466653906,1499.5374421572842,1.82,0.0759233859116507,10.067246825340757,1.5483191195278334,0.0,0.0,,
HD111123,BAb,NOT_PC,1035,1035_fold_HD111123_BAb.npy,PhaseFold,4.570573043634399,1502.0493861574278,1.82,0.0983870167477227,20.73480634884762,1.5537297002239543,0.0,0.0,,
HD111123,BAb,NOT_PC,1035,1035_global_HD111123_BAb.npy,Global,4.570573043634399,1502.0493861574278,1.82,0.0983870167477227,20.73480634884762,1.5537297002239543,0.0,0.0,,
HD111123,BAb,NOT_PC,1035,1035_local_HD111123_BAb.npy,Local,4.570573043634399,1502.0493861574278,1.82,0.0983870167477227,20.73480634884762,1.5537297002239543,0.0,0.0,,
HD111123,BAb,NOT_PC,1042,1042_fold_HD111123_BAb.npy,PhaseFold,2.5715556682210714,1469.9022287868745,1.82,0.0728838857805518,12.281205473636302,1.5595737348622771,0.0,0.0,,
HD111123,BAb,NOT_PC,1042,1042_global_HD111123_BAb.npy,Global,2.5715556682210714,1469.9022287868745,1.82,0.0728838857805518,12.281205473636302,1.5595737348622771,0.0,0.0,,
HD111123,BAb,NOT_PC,1042,1042_local_HD111123_BAb.npy,Local,2.5715556682210714,1469.9022287868745,1.82,0.0728838857805518,12.281205473636302,1.5595737348622771,0.0,0.0,,
HD111123,BAb,NOT_PC,1054,1054_fold_HD111123_BAb.npy,PhaseFold,4.729850039273459,1523.8699728934018,1.82,0.0545993756720636,27.05506352843252,1.5515683420712492,0.0,0.0,,
HD111123,BAb,NOT_PC,1054,1054_global_HD111123_BAb.npy,Global,4.729850039273459,1523.8699728934018,1.82,0.0545993756720636,27.05506352843252,1.5515683420712492,0.0,0.0,,
